taskType,label,accuracy,corrcoeff,n,alpha,spectral_radius,input_scale,sparsity,hidden_dim,epochs,learning_rate,dropout_rate,seed,show_progress
delay,ESN,0.7384945091713445,0.7384945091713445,15.0,0.7,1.15,1.5,0.05,,,,,,
delay,ESN,0.2268972023741244,0.2268972023741244,15.0,0.7,1.15,1.5,0.1,,,,,,
delay,ESN,0.2384095697633946,0.2384095697633946,15.0,0.7,1.15,1.5,0.15,,,,,,
delay,ESN,0.6146009282230965,0.6146009282230965,15.0,0.7,1.15,1.5,0.2,,,,,,
delay,ESN,0.5300363624815633,0.5300363624815633,15.0,0.7,1.15,2.0,0.0,,,,,,
delay,ESN,0.6016539951940917,0.6016539951940917,15.0,0.7,1.15,2.0,0.05,,,,,,
delay,ESN,0.5158868467826851,0.5158868467826851,15.0,0.7,1.15,2.0,0.1,,,,,,
delay,ESN,0.22933274280663898,0.22933274280663898,15.0,0.7,1.15,2.0,0.15,,,,,,
delay,ESN,0.7460499125535899,0.7460499125535899,15.0,0.7,1.15,2.0,0.2,,,,,,
delay,ESN,0.5874052829556163,0.5874052829556163,15.0,0.7,1.15,2.5,0.0,,,,,,
delay,ESN,0.5011147531186965,0.5011147531186965,15.0,0.7,1.15,2.5,0.05,,,,,,
delay,ESN,0.3544717564586583,0.3544717564586583,15.0,0.7,1.15,2.5,0.1,,,,,,
delay,ESN,0.18056892539268415,0.18056892539268415,15.0,0.7,1.15,2.5,0.15,,,,,,
delay,ESN,0.4164947165628002,0.4164947165628002,15.0,0.7,1.15,2.5,0.2,,,,,,
delay,ESN,0.7477240913200448,0.7477240913200448,15.0,0.7,1.15,3.0,0.0,,,,,,
delay,ESN,0.29008844383614213,0.29008844383614213,15.0,0.7,1.15,3.0,0.05,,,,,,
delay,ESN,0.20664918348462327,0.20664918348462327,15.0,0.7,1.15,3.0,0.1,,,,,,
delay,ESN,0.15444905795128966,0.15444905795128966,15.0,0.7,1.15,3.0,0.15,,,,,,
delay,ESN,0.43042419870857335,0.43042419870857335,15.0,0.7,1.15,3.0,0.2,,,,,,
delay,ESN,0.48265945602054844,0.48265945602054844,15.0,0.7,1.15,3.5,0.0,,,,,,
delay,ESN,0.21540712000521106,0.21540712000521106,15.0,0.7,1.15,3.5,0.05,,,,,,
delay,ESN,0.13558736087350617,0.13558736087350617,15.0,0.7,1.15,3.5,0.1,,,,,,
delay,ESN,0.08304516885062589,0.08304516885062589,15.0,0.7,1.15,3.5,0.15,,,,,,
delay,ESN,0.18690586391796013,0.18690586391796013,15.0,0.7,1.15,3.5,0.2,,,,,,
delay,ESN,0.3819465881638664,0.3819465881638664,15.0,0.7,1.15,4.0,0.0,,,,,,
delay,ESN,0.5942661460502643,0.5942661460502643,15.0,0.7,1.15,4.0,0.05,,,,,,
delay,ESN,0.12012314422448642,0.12012314422448642,15.0,0.7,1.15,4.0,0.1,,,,,,
delay,ESN,0.23008052757471956,0.23008052757471956,15.0,0.7,1.15,4.0,0.15,,,,,,
delay,ESN,0.5518813640270009,0.5518813640270009,15.0,0.7,1.15,4.0,0.2,,,,,,
delay,ESN,0.23593354157919547,0.23593354157919547,15.0,0.7,1.15,4.5,0.0,,,,,,
delay,ESN,0.21316629775001023,0.21316629775001023,15.0,0.7,1.15,4.5,0.05,,,,,,
delay,ESN,0.16245362551555795,0.16245362551555795,15.0,0.7,1.15,4.5,0.1,,,,,,
delay,ESN,0.22248668353099565,0.22248668353099565,15.0,0.7,1.15,4.5,0.15,,,,,,
delay,ESN,0.3244626687271291,0.3244626687271291,15.0,0.7,1.15,4.5,0.2,,,,,,
delay,ESN,0.4540313662942044,0.4540313662942044,15.0,0.7,1.15,5.0,0.0,,,,,,
delay,ESN,0.4988567331902404,0.4988567331902404,15.0,0.7,1.15,5.0,0.05,,,,,,
delay,ESN,0.19517215132731608,0.19517215132731608,15.0,0.7,1.15,5.0,0.1,,,,,,
delay,ESN,0.19519491449213436,0.19519491449213436,15.0,0.7,1.15,5.0,0.15,,,,,,
delay,ESN,0.4990926318753821,0.4990926318753821,15.0,0.7,1.15,5.0,0.2,,,,,,
delay,ESN,0.9939907391070187,0.9939907391070187,15.0,0.7,1.2,0.1,0.0,,,,,,
delay,ESN,0.8831329099939852,0.8831329099939852,15.0,0.7,1.2,0.1,0.05,,,,,,
delay,ESN,0.9932670650357959,0.9932670650357959,15.0,0.7,1.2,0.1,0.1,,,,,,
delay,ESN,0.9409029473755938,0.9409029473755938,15.0,0.7,1.2,0.1,0.15,,,,,,
delay,ESN,0.9840374835133195,0.9840374835133195,15.0,0.7,1.2,0.1,0.2,,,,,,
delay,ESN,0.8751189472205141,0.8751189472205141,15.0,0.7,1.2,0.5,0.0,,,,,,
delay,ESN,0.7331765440636573,0.7331765440636573,15.0,0.7,1.2,0.5,0.05,,,,,,
delay,ESN,0.8563107849168522,0.8563107849168522,15.0,0.7,1.2,0.5,0.1,,,,,,
delay,ESN,0.7587002461795828,0.7587002461795828,15.0,0.7,1.2,0.5,0.15,,,,,,
delay,ESN,0.8723508600877953,0.8723508600877953,15.0,0.7,1.2,0.5,0.2,,,,,,
delay,ESN,0.6885700730018087,0.6885700730018087,15.0,0.7,1.2,1.0,0.0,,,,,,
delay,ESN,0.6678686928394267,0.6678686928394267,15.0,0.7,1.2,1.0,0.05,,,,,,
delay,ESN,0.7746164266048419,0.7746164266048419,15.0,0.7,1.2,1.0,0.1,,,,,,
delay,ESN,0.5389561926118768,0.5389561926118768,15.0,0.7,1.2,1.0,0.15,,,,,,
delay,ESN,0.5724682450953775,0.5724682450953775,15.0,0.7,1.2,1.0,0.2,,,,,,
delay,ESN,0.6388020453017601,0.6388020453017601,15.0,0.7,1.2,1.5,0.0,,,,,,
delay,ESN,0.5316534513622918,0.5316534513622918,15.0,0.7,1.2,1.5,0.05,,,,,,
delay,ESN,0.5555873105335345,0.5555873105335345,15.0,0.7,1.2,1.5,0.1,,,,,,
delay,ESN,0.42985671752884913,0.42985671752884913,15.0,0.7,1.2,1.5,0.15,,,,,,
delay,ESN,0.5325502459104213,0.5325502459104213,15.0,0.7,1.2,1.5,0.2,,,,,,
delay,ESN,0.7513363602090232,0.7513363602090232,15.0,0.7,1.2,2.0,0.0,,,,,,
delay,ESN,0.4494488583365054,0.4494488583365054,15.0,0.7,1.2,2.0,0.05,,,,,,
delay,ESN,0.4450713682979473,0.4450713682979473,15.0,0.7,1.2,2.0,0.1,,,,,,
delay,ESN,0.08442289713154706,0.08442289713154706,15.0,0.7,1.2,2.0,0.15,,,,,,
delay,ESN,0.4183129176782701,0.4183129176782701,15.0,0.7,1.2,2.0,0.2,,,,,,
delay,ESN,0.5647792885561365,0.5647792885561365,15.0,0.7,1.2,2.5,0.0,,,,,,
delay,ESN,0.6079039505327756,0.6079039505327756,15.0,0.7,1.2,2.5,0.05,,,,,,
delay,ESN,0.49427012105801915,0.49427012105801915,15.0,0.7,1.2,2.5,0.1,,,,,,
delay,ESN,0.18004568243808225,0.18004568243808225,15.0,0.7,1.2,2.5,0.15,,,,,,
delay,ESN,0.29224253333670047,0.29224253333670047,15.0,0.7,1.2,2.5,0.2,,,,,,
delay,ESN,0.5216287329550742,0.5216287329550742,15.0,0.7,1.2,3.0,0.0,,,,,,
delay,ESN,0.08298211566050281,0.08298211566050281,15.0,0.7,1.2,3.0,0.05,,,,,,
delay,ESN,0.4159646152745085,0.4159646152745085,15.0,0.7,1.2,3.0,0.1,,,,,,
delay,ESN,0.11730036627644215,0.11730036627644215,15.0,0.7,1.2,3.0,0.15,,,,,,
delay,ESN,0.527715347993826,0.527715347993826,15.0,0.7,1.2,3.0,0.2,,,,,,
delay,ESN,0.43519760540896113,0.43519760540896113,15.0,0.7,1.2,3.5,0.0,,,,,,
delay,ESN,0.3804312742636711,0.3804312742636711,15.0,0.7,1.2,3.5,0.05,,,,,,
delay,ESN,0.11924208776904335,0.11924208776904335,15.0,0.7,1.2,3.5,0.1,,,,,,
delay,ESN,0.2320495401314009,0.2320495401314009,15.0,0.7,1.2,3.5,0.15,,,,,,
delay,ESN,0.1250313770806745,0.1250313770806745,15.0,0.7,1.2,3.5,0.2,,,,,,
delay,ESN,0.5748737213287792,0.5748737213287792,15.0,0.7,1.2,4.0,0.0,,,,,,
delay,ESN,0.21999577106781026,0.21999577106781026,15.0,0.7,1.2,4.0,0.05,,,,,,
delay,ESN,0.17471647567001808,0.17471647567001808,15.0,0.7,1.2,4.0,0.1,,,,,,
delay,ESN,0.36538970229684936,0.36538970229684936,15.0,0.7,1.2,4.0,0.15,,,,,,
delay,ESN,0.44808220639582713,0.44808220639582713,15.0,0.7,1.2,4.0,0.2,,,,,,
delay,ESN,0.5156507893398448,0.5156507893398448,15.0,0.7,1.2,4.5,0.0,,,,,,
delay,ESN,0.2507829164862144,0.2507829164862144,15.0,0.7,1.2,4.5,0.05,,,,,,
delay,ESN,0.2787823339985777,0.2787823339985777,15.0,0.7,1.2,4.5,0.1,,,,,,
delay,ESN,0.24391498050269697,0.24391498050269697,15.0,0.7,1.2,4.5,0.15,,,,,,
delay,ESN,0.3122038603331392,0.3122038603331392,15.0,0.7,1.2,4.5,0.2,,,,,,
delay,ESN,0.19100046568231244,0.19100046568231244,15.0,0.7,1.2,5.0,0.0,,,,,,
delay,ESN,0.12103835413625079,0.12103835413625079,15.0,0.7,1.2,5.0,0.05,,,,,,
delay,ESN,0.19704042380618736,0.19704042380618736,15.0,0.7,1.2,5.0,0.1,,,,,,
delay,ESN,0.0023103108149329222,0.0023103108149329222,15.0,0.7,1.2,5.0,0.15,,,,,,
delay,ESN,0.23648178394266695,0.23648178394266695,15.0,0.7,1.2,5.0,0.2,,,,,,
delay,ESN,0.9994588675508788,0.9994588675508788,15.0,0.8,0.8,0.1,0.0,,,,,,
delay,ESN,0.9992375618599119,0.9992375618599119,15.0,0.8,0.8,0.1,0.05,,,,,,
delay,ESN,0.9997637579504279,0.9997637579504279,15.0,0.8,0.8,0.1,0.1,,,,,,
delay,ESN,0.9983989735983798,0.9983989735983798,15.0,0.8,0.8,0.1,0.15,,,,,,
delay,ESN,0.9991097106978801,0.9991097106978801,15.0,0.8,0.8,0.1,0.2,,,,,,
delay,ESN,0.9433908466179178,0.9433908466179178,15.0,0.8,0.8,0.5,0.0,,,,,,
delay,ESN,0.9352097759860698,0.9352097759860698,15.0,0.8,0.8,0.5,0.05,,,,,,
delay,ESN,0.9437636760892701,0.9437636760892701,15.0,0.8,0.8,0.5,0.1,,,,,,
delay,ESN,0.969989527606167,0.969989527606167,15.0,0.8,0.8,0.5,0.15,,,,,,
delay,ESN,0.927953669320812,0.927953669320812,15.0,0.8,0.8,0.5,0.2,,,,,,
delay,ESN,0.9135920814576076,0.9135920814576076,15.0,0.8,0.8,1.0,0.0,,,,,,
delay,ESN,0.7806122661525615,0.7806122661525615,15.0,0.8,0.8,1.0,0.05,,,,,,
delay,ESN,0.7932281947725506,0.7932281947725506,15.0,0.8,0.8,1.0,0.1,,,,,,
delay,ESN,0.8190368474024322,0.8190368474024322,15.0,0.8,0.8,1.0,0.15,,,,,,
delay,ESN,0.7829448666326235,0.7829448666326235,15.0,0.8,0.8,1.0,0.2,,,,,,
delay,ESN,0.7883809581312664,0.7883809581312664,15.0,0.8,0.8,1.5,0.0,,,,,,
delay,ESN,0.6838805789811833,0.6838805789811833,15.0,0.8,0.8,1.5,0.05,,,,,,
delay,ESN,0.6409415246130743,0.6409415246130743,15.0,0.8,0.8,1.5,0.1,,,,,,
delay,ESN,0.2720097513367791,0.2720097513367791,15.0,0.8,0.8,1.5,0.15,,,,,,
delay,ESN,0.648867236650407,0.648867236650407,15.0,0.8,0.8,1.5,0.2,,,,,,
delay,ESN,0.67138299238088,0.67138299238088,15.0,0.8,0.8,2.0,0.0,,,,,,
delay,ESN,0.5623312816684747,0.5623312816684747,15.0,0.8,0.8,2.0,0.05,,,,,,
delay,ESN,0.46157097922550744,0.46157097922550744,15.0,0.8,0.8,2.0,0.1,,,,,,
delay,ESN,0.4529010102590719,0.4529010102590719,15.0,0.8,0.8,2.0,0.15,,,,,,
delay,ESN,0.5312603405986996,0.5312603405986996,15.0,0.8,0.8,2.0,0.2,,,,,,
delay,ESN,0.6730066791333292,0.6730066791333292,15.0,0.8,0.8,2.5,0.0,,,,,,
delay,ESN,0.7126558225370527,0.7126558225370527,15.0,0.8,0.8,2.5,0.05,,,,,,
delay,ESN,0.4891429373197277,0.4891429373197277,15.0,0.8,0.8,2.5,0.1,,,,,,
delay,ESN,0.649942484851883,0.649942484851883,15.0,0.8,0.8,2.5,0.15,,,,,,
delay,ESN,0.3991763726061211,0.3991763726061211,15.0,0.8,0.8,2.5,0.2,,,,,,
delay,ESN,0.6122018211525162,0.6122018211525162,15.0,0.8,0.8,3.0,0.0,,,,,,
delay,ESN,0.5934783950301279,0.5934783950301279,15.0,0.8,0.8,3.0,0.05,,,,,,
delay,ESN,0.34750100833223835,0.34750100833223835,15.0,0.8,0.8,3.0,0.1,,,,,,
delay,ESN,0.5409247559111325,0.5409247559111325,15.0,0.8,0.8,3.0,0.15,,,,,,
delay,ESN,0.5889635622850781,0.5889635622850781,15.0,0.8,0.8,3.0,0.2,,,,,,
delay,ESN,0.5397782142487046,0.5397782142487046,15.0,0.8,0.8,3.5,0.0,,,,,,
delay,ESN,0.4884515573267809,0.4884515573267809,15.0,0.8,0.8,3.5,0.05,,,,,,
delay,ESN,0.36141637510561375,0.36141637510561375,15.0,0.8,0.8,3.5,0.1,,,,,,
delay,ESN,0.1697434973990057,0.1697434973990057,15.0,0.8,0.8,3.5,0.15,,,,,,
delay,ESN,0.5495664857630822,0.5495664857630822,15.0,0.8,0.8,3.5,0.2,,,,,,
delay,ESN,0.501481932457562,0.501481932457562,15.0,0.8,0.8,4.0,0.0,,,,,,
delay,ESN,0.19915078747742487,0.19915078747742487,15.0,0.8,0.8,4.0,0.05,,,,,,
delay,ESN,0.11835843968194182,0.11835843968194182,15.0,0.8,0.8,4.0,0.1,,,,,,
delay,ESN,0.24898775643070484,0.24898775643070484,15.0,0.8,0.8,4.0,0.15,,,,,,
delay,ESN,0.5788239380588669,0.5788239380588669,15.0,0.8,0.8,4.0,0.2,,,,,,
delay,ESN,0.42201976609294456,0.42201976609294456,15.0,0.8,0.8,4.5,0.0,,,,,,
delay,ESN,0.05115827521512736,0.05115827521512736,15.0,0.8,0.8,4.5,0.05,,,,,,
delay,ESN,0.07842117460416145,0.07842117460416145,15.0,0.8,0.8,4.5,0.1,,,,,,
delay,ESN,0.054013109033916706,0.054013109033916706,15.0,0.8,0.8,4.5,0.15,,,,,,
delay,ESN,0.37159782158869775,0.37159782158869775,15.0,0.8,0.8,4.5,0.2,,,,,,
delay,ESN,0.15132755157960195,0.15132755157960195,15.0,0.8,0.8,5.0,0.0,,,,,,
delay,ESN,0.22833224178178027,0.22833224178178027,15.0,0.8,0.8,5.0,0.05,,,,,,
delay,ESN,0.4200896340804952,0.4200896340804952,15.0,0.8,0.8,5.0,0.1,,,,,,
delay,ESN,0.3716963492353548,0.3716963492353548,15.0,0.8,0.8,5.0,0.15,,,,,,
delay,ESN,0.556250359536798,0.556250359536798,15.0,0.8,0.8,5.0,0.2,,,,,,
delay,ESN,0.9993101482855297,0.9993101482855297,15.0,0.8,0.85,0.1,0.0,,,,,,
delay,ESN,0.9987452718718361,0.9987452718718361,15.0,0.8,0.85,0.1,0.05,,,,,,
delay,ESN,0.999839798451467,0.999839798451467,15.0,0.8,0.85,0.1,0.1,,,,,,
delay,ESN,0.9980006289751369,0.9980006289751369,15.0,0.8,0.85,0.1,0.15,,,,,,
delay,ESN,0.999219276374808,0.999219276374808,15.0,0.8,0.85,0.1,0.2,,,,,,
delay,ESN,0.9443674655356719,0.9443674655356719,15.0,0.8,0.85,0.5,0.0,,,,,,
delay,ESN,0.9496137980550637,0.9496137980550637,15.0,0.8,0.85,0.5,0.05,,,,,,
delay,ESN,0.9556405439126525,0.9556405439126525,15.0,0.8,0.85,0.5,0.1,,,,,,
delay,ESN,0.8907877256785562,0.8907877256785562,15.0,0.8,0.85,0.5,0.15,,,,,,
delay,ESN,0.960342130999097,0.960342130999097,15.0,0.8,0.85,0.5,0.2,,,,,,
delay,ESN,0.8092823726921036,0.8092823726921036,15.0,0.8,0.85,1.0,0.0,,,,,,
delay,ESN,0.8398132408101358,0.8398132408101358,15.0,0.8,0.85,1.0,0.05,,,,,,
delay,ESN,0.7281320321107125,0.7281320321107125,15.0,0.8,0.85,1.0,0.1,,,,,,
delay,ESN,0.5728517526644987,0.5728517526644987,15.0,0.8,0.85,1.0,0.15,,,,,,
delay,ESN,0.7136295666363544,0.7136295666363544,15.0,0.8,0.85,1.0,0.2,,,,,,
delay,ESN,0.8373603307521952,0.8373603307521952,15.0,0.8,0.85,1.5,0.0,,,,,,
delay,ESN,0.7327727406150419,0.7327727406150419,15.0,0.8,0.85,1.5,0.05,,,,,,
delay,ESN,0.7556925118923074,0.7556925118923074,15.0,0.8,0.85,1.5,0.1,,,,,,
delay,ESN,0.5854973611657676,0.5854973611657676,15.0,0.8,0.85,1.5,0.15,,,,,,
delay,ESN,0.6706834150026039,0.6706834150026039,15.0,0.8,0.85,1.5,0.2,,,,,,
delay,ESN,0.8183250582113399,0.8183250582113399,15.0,0.8,0.85,2.0,0.0,,,,,,
delay,ESN,0.7036792454015375,0.7036792454015375,15.0,0.8,0.85,2.0,0.05,,,,,,
delay,ESN,0.32077030287982466,0.32077030287982466,15.0,0.8,0.85,2.0,0.1,,,,,,
delay,ESN,0.5013308511948306,0.5013308511948306,15.0,0.8,0.85,2.0,0.15,,,,,,
delay,ESN,0.5318533561679838,0.5318533561679838,15.0,0.8,0.85,2.0,0.2,,,,,,
delay,ESN,0.8277719547686265,0.8277719547686265,15.0,0.8,0.85,2.5,0.0,,,,,,
delay,ESN,0.5321491977407398,0.5321491977407398,15.0,0.8,0.85,2.5,0.05,,,,,,
delay,ESN,0.38470391111880176,0.38470391111880176,15.0,0.8,0.85,2.5,0.1,,,,,,
delay,ESN,0.28409695063729046,0.28409695063729046,15.0,0.8,0.85,2.5,0.15,,,,,,
delay,ESN,0.532769350957646,0.532769350957646,15.0,0.8,0.85,2.5,0.2,,,,,,
delay,ESN,0.7073394692345752,0.7073394692345752,15.0,0.8,0.85,3.0,0.0,,,,,,
delay,ESN,0.5367762507991034,0.5367762507991034,15.0,0.8,0.85,3.0,0.05,,,,,,
delay,ESN,0.4179320053262981,0.4179320053262981,15.0,0.8,0.85,3.0,0.1,,,,,,
delay,ESN,0.40317015236408266,0.40317015236408266,15.0,0.8,0.85,3.0,0.15,,,,,,
delay,ESN,0.6596402267005366,0.6596402267005366,15.0,0.8,0.85,3.0,0.2,,,,,,
delay,ESN,0.3298484506503928,0.3298484506503928,15.0,0.8,0.85,3.5,0.0,,,,,,
delay,ESN,0.4209599935901404,0.4209599935901404,15.0,0.8,0.85,3.5,0.05,,,,,,
delay,ESN,0.1689589744298492,0.1689589744298492,15.0,0.8,0.85,3.5,0.1,,,,,,
delay,ESN,0.18213630932664868,0.18213630932664868,15.0,0.8,0.85,3.5,0.15,,,,,,
delay,ESN,0.6348115604709917,0.6348115604709917,15.0,0.8,0.85,3.5,0.2,,,,,,
delay,ESN,0.44465279545260045,0.44465279545260045,15.0,0.8,0.85,4.0,0.0,,,,,,
delay,ESN,0.31427130746524923,0.31427130746524923,15.0,0.8,0.85,4.0,0.05,,,,,,
delay,ESN,0.05821427486259444,0.05821427486259444,15.0,0.8,0.85,4.0,0.1,,,,,,
delay,ESN,0.28726742755632306,0.28726742755632306,15.0,0.8,0.85,4.0,0.15,,,,,,
delay,ESN,0.4072852364325546,0.4072852364325546,15.0,0.8,0.85,4.0,0.2,,,,,,
delay,ESN,0.38675805847051264,0.38675805847051264,15.0,0.8,0.85,4.5,0.0,,,,,,
delay,ESN,0.4739046129906168,0.4739046129906168,15.0,0.8,0.85,4.5,0.05,,,,,,
delay,ESN,0.008266423125503809,0.008266423125503809,15.0,0.8,0.85,4.5,0.1,,,,,,
delay,ESN,0.08686350037664153,0.08686350037664153,15.0,0.8,0.85,4.5,0.15,,,,,,
delay,ESN,0.6305844950489995,0.6305844950489995,15.0,0.8,0.85,4.5,0.2,,,,,,
delay,ESN,0.3670661992650959,0.3670661992650959,15.0,0.8,0.85,5.0,0.0,,,,,,
delay,ESN,0.26710265433372643,0.26710265433372643,15.0,0.8,0.85,5.0,0.05,,,,,,
delay,ESN,0.1067144671556066,0.1067144671556066,15.0,0.8,0.85,5.0,0.1,,,,,,
delay,ESN,0.0544775708584593,0.0544775708584593,15.0,0.8,0.85,5.0,0.15,,,,,,
delay,ESN,0.4932866328842733,0.4932866328842733,15.0,0.8,0.85,5.0,0.2,,,,,,
delay,ESN,0.9992755180502436,0.9992755180502436,15.0,0.8,0.9,0.1,0.0,,,,,,
delay,ESN,0.9974305632104021,0.9974305632104021,15.0,0.8,0.9,0.1,0.05,,,,,,
delay,ESN,0.9992365730366275,0.9992365730366275,15.0,0.8,0.9,0.1,0.1,,,,,,
delay,ESN,0.9981759078680822,0.9981759078680822,15.0,0.8,0.9,0.1,0.15,,,,,,
delay,ESN,0.999557516193755,0.999557516193755,15.0,0.8,0.9,0.1,0.2,,,,,,
delay,ESN,0.9688702547948824,0.9688702547948824,15.0,0.8,0.9,0.5,0.0,,,,,,
delay,ESN,0.9432583342773344,0.9432583342773344,15.0,0.8,0.9,0.5,0.05,,,,,,
delay,ESN,0.9537556675703688,0.9537556675703688,15.0,0.8,0.9,0.5,0.1,,,,,,
delay,ESN,0.8963852269747289,0.8963852269747289,15.0,0.8,0.9,0.5,0.15,,,,,,
delay,ESN,0.9363092804428831,0.9363092804428831,15.0,0.8,0.9,0.5,0.2,,,,,,
delay,ESN,0.7526385843414929,0.7526385843414929,15.0,0.8,0.9,1.0,0.0,,,,,,
delay,ESN,0.7912280479925864,0.7912280479925864,15.0,0.8,0.9,1.0,0.05,,,,,,
delay,ESN,0.7824221508694288,0.7824221508694288,15.0,0.8,0.9,1.0,0.1,,,,,,
delay,ESN,0.5720149215177206,0.5720149215177206,15.0,0.8,0.9,1.0,0.15,,,,,,
delay,ESN,0.7087683928528593,0.7087683928528593,15.0,0.8,0.9,1.0,0.2,,,,,,
delay,ESN,0.8225925901909388,0.8225925901909388,15.0,0.8,0.9,1.5,0.0,,,,,,
delay,ESN,0.7574715594283981,0.7574715594283981,15.0,0.8,0.9,1.5,0.05,,,,,,
delay,ESN,0.5215033318157486,0.5215033318157486,15.0,0.8,0.9,1.5,0.1,,,,,,
delay,ESN,0.45736889430710415,0.45736889430710415,15.0,0.8,0.9,1.5,0.15,,,,,,
delay,ESN,0.6678634495596136,0.6678634495596136,15.0,0.8,0.9,1.5,0.2,,,,,,
delay,ESN,0.8123911096682006,0.8123911096682006,15.0,0.8,0.9,2.0,0.0,,,,,,
delay,ESN,0.7396499312093635,0.7396499312093635,15.0,0.8,0.9,2.0,0.05,,,,,,
delay,ESN,0.48555380089586386,0.48555380089586386,15.0,0.8,0.9,2.0,0.1,,,,,,
delay,ESN,0.33226172626819755,0.33226172626819755,15.0,0.8,0.9,2.0,0.15,,,,,,
delay,ESN,0.4164641797827806,0.4164641797827806,15.0,0.8,0.9,2.0,0.2,,,,,,
delay,ESN,0.7141966449212924,0.7141966449212924,15.0,0.8,0.9,2.5,0.0,,,,,,
delay,ESN,0.6130203563373456,0.6130203563373456,15.0,0.8,0.9,2.5,0.05,,,,,,
delay,ESN,0.6733062026578305,0.6733062026578305,15.0,0.8,0.9,2.5,0.1,,,,,,
delay,ESN,0.4212375693859502,0.4212375693859502,15.0,0.8,0.9,2.5,0.15,,,,,,
delay,ESN,0.6355867653460953,0.6355867653460953,15.0,0.8,0.9,2.5,0.2,,,,,,
delay,ESN,0.7680552681877691,0.7680552681877691,15.0,0.8,0.9,3.0,0.0,,,,,,
delay,ESN,0.3402575497823295,0.3402575497823295,15.0,0.8,0.9,3.0,0.05,,,,,,
delay,ESN,0.28420785068371096,0.28420785068371096,15.0,0.8,0.9,3.0,0.1,,,,,,
delay,ESN,0.4652665919066275,0.4652665919066275,15.0,0.8,0.9,3.0,0.15,,,,,,
delay,ESN,0.758166733605121,0.758166733605121,15.0,0.8,0.9,3.0,0.2,,,,,,
delay,ESN,0.48298182052173083,0.48298182052173083,15.0,0.8,0.9,3.5,0.0,,,,,,
delay,ESN,0.3219204334381466,0.3219204334381466,15.0,0.8,0.9,3.5,0.05,,,,,,
delay,ESN,0.2531406950703526,0.2531406950703526,15.0,0.8,0.9,3.5,0.1,,,,,,
delay,ESN,0.16982037656013904,0.16982037656013904,15.0,0.8,0.9,3.5,0.15,,,,,,
delay,ESN,0.3743391949928659,0.3743391949928659,15.0,0.8,0.9,3.5,0.2,,,,,,
delay,ESN,0.5209334658177428,0.5209334658177428,15.0,0.8,0.9,4.0,0.0,,,,,,
delay,ESN,0.229205209021475,0.229205209021475,15.0,0.8,0.9,4.0,0.05,,,,,,
delay,ESN,0.19658811348315278,0.19658811348315278,15.0,0.8,0.9,4.0,0.1,,,,,,
delay,ESN,0.14302924501620518,0.14302924501620518,15.0,0.8,0.9,4.0,0.15,,,,,,
delay,ESN,0.22874518212605247,0.22874518212605247,15.0,0.8,0.9,4.0,0.2,,,,,,
delay,ESN,0.4929961689606676,0.4929961689606676,15.0,0.8,0.9,4.5,0.0,,,,,,
delay,ESN,0.37905809290614206,0.37905809290614206,15.0,0.8,0.9,4.5,0.05,,,,,,
delay,ESN,0.1105250270440402,0.1105250270440402,15.0,0.8,0.9,4.5,0.1,,,,,,
delay,ESN,0.27527451912037204,0.27527451912037204,15.0,0.8,0.9,4.5,0.15,,,,,,
delay,ESN,0.3756139938210807,0.3756139938210807,15.0,0.8,0.9,4.5,0.2,,,,,,
delay,ESN,0.5237466065053793,0.5237466065053793,15.0,0.8,0.9,5.0,0.0,,,,,,
delay,ESN,0.26692645701410467,0.26692645701410467,15.0,0.8,0.9,5.0,0.05,,,,,,
delay,ESN,0.14442013934858297,0.14442013934858297,15.0,0.8,0.9,5.0,0.1,,,,,,
delay,ESN,0.37866305997923605,0.37866305997923605,15.0,0.8,0.9,5.0,0.15,,,,,,
delay,ESN,0.18765472946277245,0.18765472946277245,15.0,0.8,0.9,5.0,0.2,,,,,,
delay,ESN,0.999074416995481,0.999074416995481,15.0,0.8,0.95,0.1,0.0,,,,,,
delay,ESN,0.9981158105238659,0.9981158105238659,15.0,0.8,0.95,0.1,0.05,,,,,,
delay,ESN,0.9992655351370575,0.9992655351370575,15.0,0.8,0.95,0.1,0.1,,,,,,
delay,ESN,0.9984571117739908,0.9984571117739908,15.0,0.8,0.95,0.1,0.15,,,,,,
delay,ESN,0.9993693957512924,0.9993693957512924,15.0,0.8,0.95,0.1,0.2,,,,,,
delay,ESN,0.9553889006686033,0.9553889006686033,15.0,0.8,0.95,0.5,0.0,,,,,,
delay,ESN,0.9338818891121521,0.9338818891121521,15.0,0.8,0.95,0.5,0.05,,,,,,
delay,ESN,0.9581611635063103,0.9581611635063103,15.0,0.8,0.95,0.5,0.1,,,,,,
delay,ESN,0.8967717364378238,0.8967717364378238,15.0,0.8,0.95,0.5,0.15,,,,,,
delay,ESN,0.9388569893009646,0.9388569893009646,15.0,0.8,0.95,0.5,0.2,,,,,,
delay,ESN,0.8874859614589484,0.8874859614589484,15.0,0.8,0.95,1.0,0.0,,,,,,
delay,ESN,0.8728294039927927,0.8728294039927927,15.0,0.8,0.95,1.0,0.05,,,,,,
delay,ESN,0.8064022228087799,0.8064022228087799,15.0,0.8,0.95,1.0,0.1,,,,,,
delay,ESN,0.52672384754649,0.52672384754649,15.0,0.8,0.95,1.0,0.15,,,,,,
